source,target,lag,selected,connection_type,p_value,effect_size,abs_effect_size,p_gt_pc_alpha,selection_note,connection_string
F,cA,0,False,,0.5444975175509731,-0.019244410793032345,0.019244410793032345,True,not_selected_p_value_gt_pc_alpha,"(4,0) [none] (0,0)"
F,cA,1,False,,0.8831373231607833,-0.0046681922433674874,0.0046681922433674874,True,not_selected_p_value_gt_pc_alpha,"(4,-1) [none] (0,0)"
F,cA,2,False,,0.884150664176364,0.004627424827321279,0.004627424827321279,True,not_selected_p_value_gt_pc_alpha,"(4,-2) [none] (0,0)"
F,cA,3,False,,0.2275935717336364,-0.03832389279138446,0.03832389279138446,True,not_selected_p_value_gt_pc_alpha,"(4,-3) [none] (0,0)"
F,cB,0,False,,0.3682780652441928,-0.028566983046923847,0.028566983046923847,True,not_selected_p_value_gt_pc_alpha,"(4,0) [none] (1,0)"
F,cB,1,False,,0.2013600998807739,-0.04056010364763933,0.04056010364763933,True,not_selected_p_value_gt_pc_alpha,"(4,-1) [none] (1,0)"
F,cB,2,False,,0.22107405738762323,-0.038846910626441467,0.038846910626441467,True,not_selected_p_value_gt_pc_alpha,"(4,-2) [none] (1,0)"
F,cB,3,False,,0.3852450527857131,0.027555506436134393,0.027555506436134393,True,not_selected_p_value_gt_pc_alpha,"(4,-3) [none] (1,0)"
F,theta,0,False,,0.2848958815203965,-0.033968922894061386,0.033968922894061386,True,not_selected_p_value_gt_pc_alpha,"(4,0) [none] (2,0)"
F,theta,1,False,,0.9658187451028855,0.001365061763704425,0.001365061763704425,True,not_selected_p_value_gt_pc_alpha,"(4,-1) [none] (2,0)"
F,theta,2,False,,0.9770865749826521,0.0009139890360777177,0.0009139890360777177,True,not_selected_p_value_gt_pc_alpha,"(4,-2) [none] (2,0)"
F,theta,3,False,,0.9516614336978251,0.0019261582381460921,0.0019261582381460921,True,not_selected_p_value_gt_pc_alpha,"(4,-3) [none] (2,0)"
F,thetaK,0,False,,0.39222382731089334,-0.027208064018885963,0.027208064018885963,True,not_selected_p_value_gt_pc_alpha,"(4,0) [none] (3,0)"
F,thetaK,1,False,,0.028798469531626392,-0.06952199927625895,0.06952199927625895,True,not_selected_p_value_gt_pc_alpha,"(4,-1) [none] (3,0)"
F,thetaK,2,False,,0.9129138788783684,0.003483728187455317,0.003483728187455317,True,not_selected_p_value_gt_pc_alpha,"(4,-2) [none] (3,0)"
F,thetaK,3,False,,0.9740603685007343,0.0010357902219161642,0.0010357902219161642,True,not_selected_p_value_gt_pc_alpha,"(4,-3) [none] (3,0)"
F,F,0,False,,0.0,0.0,0.0,False,not_selected_other_or_constrained,"(4,0) [none] (4,0)"
F,F,1,True,-->,2.7873921217727248e-148,0.7020443159257892,0.7020443159257892,False,selected,"(4,-1) --> (4,0)"
F,F,2,False,,1.0,7.928228386300251e-19,7.928228386300251e-19,True,not_selected_p_value_gt_pc_alpha,"(4,-2) [none] (4,0)"
F,F,3,False,,0.7854934355483817,-0.008643334858635103,0.008643334858635103,True,not_selected_p_value_gt_pc_alpha,"(4,-3) [none] (4,0)"
F,QK,0,False,,0.9880553776845469,0.0004756870091368417,0.0004756870091368417,True,not_selected_p_value_gt_pc_alpha,"(4,0) [none] (5,0)"
F,QK,1,False,,0.9880606133300157,0.00047547848733190626,0.00047547848733190626,True,not_selected_p_value_gt_pc_alpha,"(4,-1) [none] (5,0)"
F,QK,2,False,,0.9880654354817693,0.0004752864338976912,0.0004752864338976912,True,not_selected_p_value_gt_pc_alpha,"(4,-2) [none] (5,0)"
F,QK,3,False,,0.7793100888703816,0.008899003630568832,0.008899003630568832,True,not_selected_p_value_gt_pc_alpha,"(4,-3) [none] (5,0)"
F,cA0,0,False,,0.9950707426053644,-0.00019629847512981296,0.00019629847512981296,True,not_selected_p_value_gt_pc_alpha,"(4,0) [none] (6,0)"
F,cA0,1,False,,0.9950730471915699,-0.00019620669812074024,0.00019620669812074024,True,not_selected_p_value_gt_pc_alpha,"(4,-1) [none] (6,0)"
F,cA0,2,False,,0.9950751813515133,-0.00019612170810705335,0.00019612170810705335,True,not_selected_p_value_gt_pc_alpha,"(4,-2) [none] (6,0)"
F,cA0,3,False,,0.9078228470140206,-0.0036770952467506004,0.0036770952467506004,True,not_selected_p_value_gt_pc_alpha,"(4,-3) [none] (6,0)"
F,theta0,0,False,,0.9661268545967516,0.0013493310627631994,0.0013493310627631994,True,not_selected_p_value_gt_pc_alpha,"(4,0) [none] (7,0)"
F,theta0,1,False,,0.966749947832289,0.0013244957539331782,0.0013244957539331782,True,not_selected_p_value_gt_pc_alpha,"(4,-1) [none] (7,0)"
F,theta0,2,False,,0.9673587922326343,0.0013002291570551915,0.0013002291570551915,True,not_selected_p_value_gt_pc_alpha,"(4,-2) [none] (7,0)"
F,theta0,3,False,,0.9537560522520929,0.0018416684440362664,0.0018416684440362664,True,not_selected_p_value_gt_pc_alpha,"(4,-3) [none] (7,0)"
QK,cA,0,False,,0.8788591741638127,0.0048403906746849745,0.0048403906746849745,True,not_selected_p_value_gt_pc_alpha,"(5,0) [none] (0,0)"
QK,cA,1,False,,0.807948514123495,-0.0077194192966232944,0.0077194192966232944,True,not_selected_p_value_gt_pc_alpha,"(5,-1) [none] (0,0)"
QK,cA,2,False,,0.7830093489410324,-0.008745978632024844,0.008745978632024844,True,not_selected_p_value_gt_pc_alpha,"(5,-2) [none] (0,0)"
QK,cA,3,False,,0.8809721995198442,-0.004755322510021625,0.004755322510021625,True,not_selected_p_value_gt_pc_alpha,"(5,-3) [none] (0,0)"
QK,cB,0,False,,0.9493012592665651,0.002019309281722466,0.002019309281722466,True,not_selected_p_value_gt_pc_alpha,"(5,0) [none] (1,0)"
QK,cB,1,False,,0.8410206745288386,-0.006370218686632356,0.006370218686632356,True,not_selected_p_value_gt_pc_alpha,"(5,-1) [none] (1,0)"
QK,cB,2,False,,0.8723273728866836,-0.005103576275883661,0.005103576275883661,True,not_selected_p_value_gt_pc_alpha,"(5,-2) [none] (1,0)"
QK,cB,3,False,,0.11900591708575736,-0.04945426718222491,0.04945426718222491,True,not_selected_p_value_gt_pc_alpha,"(5,-3) [none] (1,0)"
QK,theta,0,False,,0.35124483900978776,0.029627520513149312,0.029627520513149312,True,not_selected_p_value_gt_pc_alpha,"(5,0) [none] (2,0)"
QK,theta,1,False,,0.017128388977583342,0.07567702876046342,0.07567702876046342,True,not_selected_p_value_gt_pc_alpha,"(5,-1) [none] (2,0)"
QK,theta,2,False,,0.30132508798804636,0.03284926489770227,0.03284926489770227,True,not_selected_p_value_gt_pc_alpha,"(5,-2) [none] (2,0)"
QK,theta,3,False,,0.9111361203823306,0.0035461525034657117,0.0035461525034657117,True,not_selected_p_value_gt_pc_alpha,"(5,-3) [none] (2,0)"
QK,thetaK,0,True,<->,1.5606411343470574e-19,0.28183539674851155,0.28183539674851155,False,selected,"(5,0) <-> (3,0)"
QK,thetaK,1,False,,0.08495031840316124,0.05475009889984592,0.05475009889984592,True,not_selected_p_value_gt_pc_alpha,"(5,-1) [none] (3,0)"
QK,thetaK,2,False,,0.28994338207531295,-0.03368330832167386,0.03368330832167386,True,not_selected_p_value_gt_pc_alpha,"(5,-2) [none] (3,0)"
QK,thetaK,3,False,,0.6490393302168973,-0.014481474590294457,0.014481474590294457,True,not_selected_p_value_gt_pc_alpha,"(5,-3) [none] (3,0)"
QK,F,0,False,,0.9880553776845469,0.0004756870091368417,0.0004756870091368417,True,not_selected_p_value_gt_pc_alpha,"(5,0) [none] (4,0)"
QK,F,1,False,,0.9915786982138377,0.0003353667121976455,0.0003353667121976455,True,not_selected_p_value_gt_pc_alpha,"(5,-1) [none] (4,0)"
QK,F,2,False,,0.9915786982138378,0.0003353667121976449,0.0003353667121976449,True,not_selected_p_value_gt_pc_alpha,"(5,-2) [none] (4,0)"
QK,F,3,False,,0.9139064181315848,0.003433431745475685,0.003433431745475685,True,not_selected_p_value_gt_pc_alpha,"(5,-3) [none] (4,0)"
QK,QK,0,False,,0.0,0.0,0.0,False,not_selected_other_or_constrained,"(5,0) [none] (5,0)"
QK,QK,1,True,-->,2.8657964202696506e-142,0.6917468196677524,0.6917468196677524,False,selected,"(5,-1) --> (5,0)"
QK,QK,2,False,,1.0,6.169465495369256e-19,6.169465495369256e-19,True,not_selected_p_value_gt_pc_alpha,"(5,-2) [none] (5,0)"
QK,QK,3,False,,0.6759722346016794,-0.013273182612301896,0.013273182612301896,True,not_selected_p_value_gt_pc_alpha,"(5,-3) [none] (5,0)"
QK,cA0,0,False,,0.9928451277366309,0.0002849314363166536,0.0002849314363166536,True,not_selected_p_value_gt_pc_alpha,"(5,0) [none] (6,0)"
QK,cA0,1,False,,0.9949555832051449,0.0002008845436092935,0.0002008845436092935,True,not_selected_p_value_gt_pc_alpha,"(5,-1) [none] (6,0)"
QK,cA0,2,False,,0.9949555832051449,0.00020088454360929297,0.00020088454360929297,True,not_selected_p_value_gt_pc_alpha,"(5,-2) [none] (6,0)"
QK,cA0,3,False,,0.9482722033609177,0.002060353033079929,0.002060353033079929,True,not_selected_p_value_gt_pc_alpha,"(5,-3) [none] (6,0)"
QK,theta0,0,False,,0.9900871732553373,0.00039476745568299554,0.00039476745568299554,True,not_selected_p_value_gt_pc_alpha,"(5,0) [none] (7,0)"
QK,theta0,1,False,,0.9755068944324818,0.0009755390261703152,0.0009755390261703152,True,not_selected_p_value_gt_pc_alpha,"(5,-1) [none] (7,0)"
QK,theta0,2,False,,0.9755068944324818,0.0009755390261703133,0.0009755390261703133,True,not_selected_p_value_gt_pc_alpha,"(5,-2) [none] (7,0)"
QK,theta0,3,False,,0.7542080752185076,0.009943053197388968,0.009943053197388968,True,not_selected_p_value_gt_pc_alpha,"(5,-3) [none] (7,0)"
cA0,cA,0,False,,0.7008003509523667,0.012202262352710866,0.012202262352710866,True,not_selected_p_value_gt_pc_alpha,"(6,0) [none] (0,0)"
cA0,cA,1,False,,0.5615325855038014,0.018436087136403125,0.018436087136403125,True,not_selected_p_value_gt_pc_alpha,"(6,-1) [none] (0,0)"
cA0,cA,2,False,,0.48431637886588197,0.02220810352394431,0.02220810352394431,True,not_selected_p_value_gt_pc_alpha,"(6,-2) [none] (0,0)"
cA0,cA,3,False,,0.2011767062418018,-0.0405766002499542,0.0405766002499542,True,not_selected_p_value_gt_pc_alpha,"(6,-3) [none] (0,0)"
cA0,cB,0,False,,0.8649906088034361,0.00539961504309106,0.00539961504309106,True,not_selected_p_value_gt_pc_alpha,"(6,0) [none] (1,0)"
cA0,cB,1,False,,0.7039257157671062,0.012068456318034975,0.012068456318034975,True,not_selected_p_value_gt_pc_alpha,"(6,-1) [none] (1,0)"
cA0,cB,2,False,,0.5016769330194668,0.021334319710935887,0.021334319710935887,True,not_selected_p_value_gt_pc_alpha,"(6,-2) [none] (1,0)"
cA0,cB,3,False,,0.03933494571319278,0.06537267939667693,0.06537267939667693,True,not_selected_p_value_gt_pc_alpha,"(6,-3) [none] (1,0)"
cA0,theta,0,False,,0.7653635036069439,0.009487388631791636,0.009487388631791636,True,not_selected_p_value_gt_pc_alpha,"(6,0) [none] (2,0)"
cA0,theta,1,False,,0.2677689271306826,0.03521935384471368,0.03521935384471368,True,not_selected_p_value_gt_pc_alpha,"(6,-1) [none] (2,0)"
cA0,theta,2,False,,0.40270207204868746,0.02659742595326221,0.02659742595326221,True,not_selected_p_value_gt_pc_alpha,"(6,-2) [none] (2,0)"
cA0,theta,3,False,,0.9412352952981264,-0.0023422963129055147,0.0023422963129055147,True,not_selected_p_value_gt_pc_alpha,"(6,-3) [none] (2,0)"
cA0,thetaK,0,False,,0.9228349019571042,0.0030808472036222873,0.0030808472036222873,True,not_selected_p_value_gt_pc_alpha,"(6,0) [none] (3,0)"
cA0,thetaK,1,False,,0.4914120284313356,0.021882096086260888,0.021882096086260888,True,not_selected_p_value_gt_pc_alpha,"(6,-1) [none] (3,0)"
cA0,thetaK,2,False,,0.29739791418225386,0.03313389303158093,0.03313389303158093,True,not_selected_p_value_gt_pc_alpha,"(6,-2) [none] (3,0)"
cA0,thetaK,3,False,,0.9204435155741597,0.0031750314905721892,0.0031750314905721892,True,not_selected_p_value_gt_pc_alpha,"(6,-3) [none] (3,0)"
cA0,F,0,False,,0.9950707426053644,-0.00019629847512981296,0.00019629847512981296,True,not_selected_p_value_gt_pc_alpha,"(6,0) [none] (4,0)"
cA0,F,1,False,,0.9950707426053644,-0.0001962984751298128,0.0001962984751298128,True,not_selected_p_value_gt_pc_alpha,"(6,-1) [none] (4,0)"
cA0,F,2,False,,0.9950707426053644,-0.000196298475129813,0.000196298475129813,True,not_selected_p_value_gt_pc_alpha,"(6,-2) [none] (4,0)"
cA0,F,3,False,,0.9485357244246009,-0.002049842207613138,0.002049842207613138,True,not_selected_p_value_gt_pc_alpha,"(6,-3) [none] (4,0)"
cA0,QK,0,False,,0.9928451277366309,0.0002849314363166536,0.0002849314363166536,True,not_selected_p_value_gt_pc_alpha,"(6,0) [none] (5,0)"
cA0,QK,1,False,,0.9928451277366309,0.00028493143631665553,0.00028493143631665553,True,not_selected_p_value_gt_pc_alpha,"(6,-1) [none] (5,0)"
cA0,QK,2,False,,0.9928451277366309,0.0002849314363166541,0.0002849314363166541,True,not_selected_p_value_gt_pc_alpha,"(6,-2) [none] (5,0)"
cA0,QK,3,False,,0.9253191206229061,0.0029768545779654642,0.0029768545779654642,True,not_selected_p_value_gt_pc_alpha,"(6,-3) [none] (5,0)"
cA0,cA0,0,False,,0.0,0.0,0.0,False,not_selected_other_or_constrained,"(6,0) [none] (6,0)"
cA0,cA0,1,True,-->,1.6155600749485805e-149,0.7038618075055293,0.7038618075055293,False,selected,"(6,-1) --> (6,0)"
cA0,cA0,2,False,,1.0,-2.2217589765369825e-18,2.2217589765369825e-18,True,not_selected_p_value_gt_pc_alpha,"(6,-2) [none] (6,0)"
cA0,cA0,3,False,,0.6820468467260586,-0.013009814955794336,0.013009814955794336,True,not_selected_p_value_gt_pc_alpha,"(6,-3) [none] (6,0)"
cA0,theta0,0,False,,0.9857433610496373,-0.0005677705974691942,0.0005677705974691942,True,not_selected_p_value_gt_pc_alpha,"(6,0) [none] (7,0)"
cA0,theta0,1,False,,0.9857433610496373,-0.0005677705974691962,0.0005677705974691962,True,not_selected_p_value_gt_pc_alpha,"(6,-1) [none] (7,0)"
cA0,theta0,2,False,,0.9857433610496373,-0.0005677705974691912,0.0005677705974691912,True,not_selected_p_value_gt_pc_alpha,"(6,-2) [none] (7,0)"
cA0,theta0,3,False,,0.8521331806000996,-0.0059195611552442275,0.0059195611552442275,True,not_selected_p_value_gt_pc_alpha,"(6,-3) [none] (7,0)"
theta0,cA,0,False,,0.8030964586399116,0.007918478897928228,0.007918478897928228,True,not_selected_p_value_gt_pc_alpha,"(7,0) [none] (0,0)"
theta0,cA,1,False,,0.8378046338455117,-0.006500877605389313,0.006500877605389313,True,not_selected_p_value_gt_pc_alpha,"(7,-1) [none] (0,0)"
theta0,cA,2,False,,0.3153522310608668,-0.03187870039718715,0.03187870039718715,True,not_selected_p_value_gt_pc_alpha,"(7,-2) [none] (0,0)"
theta0,cA,3,True,<->,5.432193772501971e-11,-0.20604869004636978,0.20604869004636978,False,selected,"(7,-3) <-> (0,0)"
theta0,cB,0,False,,0.44852224371998306,0.02406532413352365,0.02406532413352365,True,not_selected_p_value_gt_pc_alpha,"(7,0) [none] (1,0)"
theta0,cB,1,False,,0.27763600988787995,0.034467711776592025,0.034467711776592025,True,not_selected_p_value_gt_pc_alpha,"(7,-1) [none] (1,0)"
theta0,cB,2,False,,0.12947137946960693,0.048123307034831295,0.048123307034831295,True,not_selected_p_value_gt_pc_alpha,"(7,-2) [none] (1,0)"
theta0,cB,3,False,,0.23821172303335061,-0.037444460849430566,0.037444460849430566,True,not_selected_p_value_gt_pc_alpha,"(7,-3) [none] (1,0)"
theta0,theta,0,True,<->,1.1592536898813746e-62,0.4959958095538165,0.4959958095538165,False,selected,"(7,0) <-> (2,0)"
theta0,theta,1,True,<->,5.890608967816282e-08,0.17160970360465064,0.17160970360465064,False,selected,"(7,-1) <-> (2,0)"
theta0,theta,2,True,<->,1.8728664641696803e-05,-0.13548751139079798,0.13548751139079798,False,selected,"(7,-2) <-> (2,0)"
theta0,theta,3,False,,0.996469629518456,0.0001407321336340181,0.0001407321336340181,True,not_selected_p_value_gt_pc_alpha,"(7,-3) [none] (2,0)"
theta0,thetaK,0,True,<->,0.000137949263731783,0.12079515702412322,0.12079515702412322,False,selected,"(7,0) <-> (3,0)"
theta0,thetaK,1,False,,0.303222558603956,0.032753762005377114,0.032753762005377114,True,not_selected_p_value_gt_pc_alpha,"(7,-1) [none] (3,0)"
theta0,thetaK,2,True,<->,0.006031046721991099,-0.08722024673831008,0.08722024673831008,False,selected,"(7,-2) <-> (3,0)"
theta0,thetaK,3,False,,0.7911444337003595,-0.008418661053926718,0.008418661053926718,True,not_selected_p_value_gt_pc_alpha,"(7,-3) [none] (3,0)"
theta0,F,0,False,,0.9661268545967516,0.0013493310627631994,0.0013493310627631994,True,not_selected_p_value_gt_pc_alpha,"(7,0) [none] (4,0)"
theta0,F,1,False,,0.9660328329540264,0.0013530786573491983,0.0013530786573491983,True,not_selected_p_value_gt_pc_alpha,"(7,-1) [none] (4,0)"
theta0,F,2,False,,0.9659382783714126,0.0013568475132610157,0.0013568475132610157,True,not_selected_p_value_gt_pc_alpha,"(7,-2) [none] (4,0)"
theta0,F,3,False,,0.4371422381163166,0.024673125969102344,0.024673125969102344,True,not_selected_p_value_gt_pc_alpha,"(7,-3) [none] (4,0)"
theta0,QK,0,False,,0.9900871732553373,0.00039476745568299554,0.00039476745568299554,True,not_selected_p_value_gt_pc_alpha,"(7,0) [none] (5,0)"
theta0,QK,1,False,,0.9901677298583643,0.00039155921447932014,0.00039155921447932014,True,not_selected_p_value_gt_pc_alpha,"(7,-1) [none] (5,0)"
theta0,QK,2,False,,0.9902484074970044,0.0003883461569153128,0.0003883461569153128,True,not_selected_p_value_gt_pc_alpha,"(7,-2) [none] (5,0)"
theta0,QK,3,False,,0.986969703084139,0.0005186652364130035,0.0005186652364130035,True,not_selected_p_value_gt_pc_alpha,"(7,-3) [none] (5,0)"
theta0,cA0,0,False,,0.9857433610496373,-0.0005677705974691942,0.0005677705974691942,True,not_selected_p_value_gt_pc_alpha,"(7,0) [none] (6,0)"
theta0,cA0,1,False,,0.9857677361293801,-0.000566799757096949,0.000566799757096949,True,not_selected_p_value_gt_pc_alpha,"(7,-1) [none] (6,0)"
theta0,cA0,2,False,,0.9857920702189205,-0.0005658305498594371,0.0005658305498594371,True,not_selected_p_value_gt_pc_alpha,"(7,-2) [none] (6,0)"
theta0,cA0,3,False,,0.8396069324126032,-0.0064276417620884475,0.0064276417620884475,True,not_selected_p_value_gt_pc_alpha,"(7,-3) [none] (6,0)"
theta0,theta0,0,False,,0.0,0.0,0.0,False,not_selected_other_or_constrained,"(7,0) [none] (7,0)"
theta0,theta0,1,True,-->,1.7930399740166648e-116,0.6422637229325726,0.6422637229325726,False,selected,"(7,-1) --> (7,0)"
theta0,theta0,2,False,,0.9999999999999993,-2.570677521947265e-17,2.570677521947265e-17,True,not_selected_p_value_gt_pc_alpha,"(7,-2) [none] (7,0)"
theta0,theta0,3,False,,0.8363128620144887,-0.006561521396166068,0.006561521396166068,True,not_selected_p_value_gt_pc_alpha,"(7,-3) [none] (7,0)"
